# Wavelength(micron) (Rp/Rs)^2 sqrt((Rp/Rs)^2)
3.610114e-01 3.027586e-02 6.071793e-04
3.609874e-01 3.027598e-02 6.071793e-04
3.609633e-01 3.027611e-02 6.071793e-04
3.609392e-01 3.027624e-02 6.071793e-04
3.609152e-01 3.027637e-02 6.071793e-04
3.608911e-01 3.027650e-02 6.071793e-04
3.608671e-01 3.027663e-02 6.071793e-04
3.608430e-01 3.027675e-02 6.071793e-04
3.608190e-01 3.027688e-02 6.071793e-04
3.607949e-01 3.027701e-02 6.071793e-04
3.607709e-01 3.027714e-02 6.071793e-04
3.607468e-01 3.027727e-02 6.071793e-04
3.607228e-01 3.027740e-02 6.071793e-04
3.606987e-01 3.027752e-02 6.071793e-04
3.606747e-01 3.027765e-02 6.071793e-04
3.606506e-01 3.027778e-02 6.071793e-04
3.606266e-01 3.027791e-02 6.071793e-04
3.606025e-01 3.027804e-02 6.071793e-04
3.605785e-01 3.027817e-02 6.071793e-04
3.605545e-01 3.027829e-02 6.071793e-04
3.605304e-01 3.027842e-02 6.071793e-04
3.605064e-01 3.027855e-02 6.071793e-04
3.604824e-01 3.027868e-02 6.071793e-04
3.604583e-01 3.027881e-02 6.071793e-04
3.604343e-01 3.027894e-02 6.071793e-04
3.604103e-01 3.027906e-02 6.071793e-04
3.603862e-01 3.027919e-02 6.071793e-04
3.603622e-01 3.027932e-02 6.071793e-04
3.603382e-01 3.027945e-02 6.071793e-04
3.603142e-01 3.027958e-02 6.071793e-04
3.602902e-01 3.027971e-02 6.071793e-04
3.602661e-01 3.027984e-02 6.071793e-04
3.602421e-01 3.027996e-02 6.071793e-04
3.602181e-01 3.028009e-02 6.071793e-04
3.601941e-01 3.028022e-02 6.071793e-04
3.601701e-01 3.028035e-02 6.071793e-04
3.601461e-01 3.028048e-02 6.071793e-04
3.601221e-01 3.028061e-02 6.071793e-04
3.600981e-01 3.028073e-02 6.071793e-04
3.600741e-01 3.028086e-02 6.071793e-04
3.600501e-01 3.028099e-02 6.071793e-04
3.600261e-01 3.028112e-02 6.071793e-04
3.600021e-01 3.028125e-02 6.071793e-04
3.599781e-01 3.028138e-02 6.071793e-04
3.599541e-01 3.028150e-02 6.071793e-04
3.599301e-01 3.028163e-02 6.071793e-04
3.599061e-01 3.028176e-02 6.071793e-04
3.598821e-01 3.028189e-02 6.071793e-04
3.598581e-01 3.028202e-02 6.071793e-04
3.598341e-01 3.028215e-02 6.071793e-04
3.598101e-01 3.028227e-02 6.071793e-04
3.597861e-01 3.028240e-02 6.071793e-04
3.597621e-01 3.028253e-02 6.071793e-04
3.597382e-01 3.028266e-02 6.071793e-04
3.597142e-01 3.028279e-02 6.071793e-04
3.596902e-01 3.028292e-02 6.071793e-04
3.596662e-01 3.028304e-02 6.071793e-04
3.596422e-01 3.028317e-02 6.071793e-04
3.596183e-01 3.028330e-02 6.071793e-04
3.595943e-01 3.028343e-02 6.071793e-04
3.595703e-01 3.028356e-02 6.071793e-04
3.595464e-01 3.028369e-02 6.071793e-04
3.595224e-01 3.028382e-02 6.071793e-04
3.594984e-01 3.028394e-02 6.071793e-04
3.594745e-01 3.028407e-02 6.071793e-04
3.594505e-01 3.028420e-02 6.071793e-04
3.594265e-01 3.028433e-02 6.071793e-04
3.594026e-01 3.028446e-02 6.071793e-04
3.593786e-01 3.028459e-02 6.071793e-04
3.593547e-01 3.028471e-02 6.071793e-04
3.593307e-01 3.028484e-02 6.071793e-04
3.593067e-01 3.028497e-02 6.071793e-04
3.592828e-01 3.028510e-02 6.071793e-04
3.592588e-01 3.028523e-02 6.071793e-04
3.592349e-01 3.028536e-02 6.071793e-04
3.592109e-01 3.028548e-02 6.071793e-04
3.591870e-01 3.028561e-02 6.071793e-04
3.591631e-01 3.028574e-02 6.071793e-04
3.591391e-01 3.028587e-02 6.071793e-04
3.591152e-01 3.028600e-02 6.071793e-04
3.590912e-01 3.028613e-02 6.071793e-04
3.590673e-01 3.028626e-02 6.071793e-04
3.590434e-01 3.028638e-02 6.071793e-04
3.590194e-01 3.028651e-02 6.071793e-04
3.589955e-01 3.028664e-02 6.071793e-04
3.589716e-01 3.028677e-02 6.071793e-04
3.589476e-01 3.028690e-02 6.071793e-04
3.589237e-01 3.028703e-02 6.071793e-04
3.588998e-01 3.028715e-02 6.071793e-04
3.588758e-01 3.028728e-02 6.071793e-04
3.588519e-01 3.028741e-02 6.071793e-04
3.588280e-01 3.028754e-02 6.071793e-04
3.588041e-01 3.028767e-02 6.071793e-04
3.587802e-01 3.028780e-02 6.071793e-04
3.587562e-01 3.028792e-02 6.071793e-04
3.587323e-01 3.028805e-02 6.071793e-04
3.587084e-01 3.028818e-02 6.071793e-04
3.586845e-01 3.028831e-02 6.071793e-04
3.586606e-01 3.028844e-02 6.071793e-04
3.586367e-01 3.028857e-02 6.071793e-04
3.586128e-01 3.028869e-02 6.071793e-04
3.585889e-01 3.028882e-02 6.071793e-04
3.585650e-01 3.028895e-02 6.071793e-04
3.585411e-01 3.028908e-02 6.071793e-04
3.585172e-01 3.028921e-02 6.071793e-04
3.584933e-01 3.028934e-02 6.071793e-04
3.584694e-01 3.028947e-02 6.071793e-04
3.584455e-01 3.028959e-02 6.071793e-04
3.584216e-01 3.028972e-02 6.071793e-04
3.583977e-01 3.028985e-02 6.071793e-04
3.583738e-01 3.028998e-02 6.071793e-04
3.583499e-01 3.029011e-02 6.071793e-04
3.583260e-01 3.029024e-02 6.071793e-04
3.583021e-01 3.029036e-02 6.071793e-04
3.582782e-01 3.029049e-02 6.071793e-04
3.582544e-01 3.029062e-02 6.071793e-04
3.582305e-01 3.029075e-02 6.071793e-04
3.582066e-01 3.029088e-02 6.071793e-04
3.581827e-01 3.029101e-02 6.071793e-04
3.581588e-01 3.029113e-02 6.071793e-04
3.581350e-01 3.029126e-02 6.071793e-04
3.581111e-01 3.029139e-02 6.071793e-04
3.580872e-01 3.029152e-02 6.071793e-04
3.580633e-01 3.029165e-02 6.071793e-04
3.580395e-01 3.029178e-02 6.071793e-04
3.580156e-01 3.029191e-02 6.071793e-04
3.579917e-01 3.029203e-02 6.071793e-04
3.579679e-01 3.029216e-02 6.071793e-04
3.579440e-01 3.029229e-02 6.071793e-04
3.579202e-01 3.029242e-02 6.071793e-04
3.578963e-01 3.029255e-02 6.071793e-04
3.578724e-01 3.029268e-02 6.071793e-04
3.578486e-01 3.029280e-02 6.071793e-04
3.578247e-01 3.029293e-02 6.071793e-04
3.578009e-01 3.029306e-02 6.071793e-04
3.577770e-01 3.029319e-02 6.071793e-04
3.577532e-01 3.029332e-02 6.071793e-04
3.577293e-01 3.029345e-02 6.071793e-04
3.577055e-01 3.029357e-02 6.071793e-04
3.576816e-01 3.029370e-02 6.071793e-04
3.576578e-01 3.029383e-02 6.071793e-04
3.576339e-01 3.029396e-02 6.071793e-04
3.576101e-01 3.029409e-02 6.071793e-04
3.575863e-01 3.029422e-02 6.071793e-04
3.575624e-01 3.029435e-02 6.071793e-04
3.575386e-01 3.029447e-02 6.071793e-04
3.575148e-01 3.029460e-02 6.071793e-04
3.574909e-01 3.029473e-02 6.071793e-04
3.574671e-01 3.029486e-02 6.071793e-04
3.574433e-01 3.029499e-02 6.071793e-04
3.574194e-01 3.029512e-02 6.071793e-04
3.573956e-01 3.029524e-02 6.071793e-04
3.573718e-01 3.029537e-02 6.071793e-04
3.573480e-01 3.029550e-02 6.071793e-04
3.573241e-01 3.029563e-02 6.071793e-04
3.573003e-01 3.029576e-02 6.071793e-04
3.572765e-01 3.029589e-02 6.071793e-04
3.572527e-01 3.029602e-02 6.071793e-04
3.572289e-01 3.029614e-02 6.071793e-04
3.572051e-01 3.029627e-02 6.071793e-04
3.571812e-01 3.029640e-02 6.071793e-04
3.571574e-01 3.029653e-02 6.071793e-04
3.571336e-01 3.029666e-02 6.071793e-04
3.571098e-01 3.029679e-02 6.071793e-04
3.570860e-01 3.029691e-02 6.071793e-04
3.570622e-01 3.029704e-02 6.071793e-04
3.570384e-01 3.029717e-02 6.071793e-04
3.570146e-01 3.029730e-02 6.071793e-04
3.569908e-01 3.029743e-02 6.071793e-04
3.569670e-01 3.029756e-02 6.071793e-04
3.569432e-01 3.029769e-02 6.071793e-04
3.569194e-01 3.029781e-02 6.071793e-04
3.568956e-01 3.029794e-02 6.071793e-04
3.568718e-01 3.029807e-02 6.071793e-04
3.568480e-01 3.029820e-02 6.071793e-04
3.568242e-01 3.029833e-02 6.071793e-04
3.568005e-01 3.029846e-02 6.071793e-04
3.567767e-01 3.029858e-02 6.071793e-04
3.567529e-01 3.029871e-02 6.071793e-04
3.567291e-01 3.029884e-02 6.071793e-04
3.567053e-01 3.029897e-02 6.071793e-04
3.566816e-01 3.029910e-02 6.071793e-04
3.566578e-01 3.029923e-02 6.071793e-04
3.566340e-01 3.029935e-02 6.071793e-04
3.566102e-01 3.029948e-02 6.071793e-04
3.565865e-01 3.029961e-02 6.071793e-04
3.565627e-01 3.029974e-02 6.071793e-04
3.565389e-01 3.029987e-02 6.071793e-04
3.565151e-01 3.030000e-02 6.071793e-04
3.564914e-01 3.030013e-02 6.071793e-04
3.564676e-01 3.030025e-02 6.071793e-04
3.564439e-01 3.030038e-02 6.071793e-04
3.564201e-01 3.030051e-02 6.071793e-04
3.563963e-01 3.030064e-02 6.071793e-04
3.563726e-01 3.030077e-02 6.071793e-04
3.563488e-01 3.030090e-02 6.071793e-04
3.563251e-01 3.030102e-02 6.071793e-04
3.563013e-01 3.030115e-02 6.071793e-04
3.562776e-01 3.030128e-02 6.071793e-04
3.562538e-01 3.030141e-02 6.071793e-04
3.562301e-01 3.030154e-02 6.071793e-04
3.562063e-01 3.030167e-02 6.071793e-04
3.561826e-01 3.030180e-02 6.071793e-04
3.561588e-01 3.030192e-02 6.071793e-04
3.561351e-01 3.030205e-02 6.071793e-04
3.561113e-01 3.030218e-02 6.071793e-04
3.560876e-01 3.030231e-02 6.071793e-04
3.560639e-01 3.030244e-02 6.071793e-04
3.560401e-01 3.030257e-02 6.071793e-04
3.560164e-01 3.030269e-02 6.071793e-04
3.559927e-01 3.030282e-02 6.071793e-04
3.559689e-01 3.030295e-02 6.071793e-04
3.559452e-01 3.030308e-02 6.071793e-04
3.559215e-01 3.030321e-02 6.071793e-04
3.558977e-01 3.030334e-02 6.071793e-04
3.558740e-01 3.030347e-02 6.071793e-04
3.558503e-01 3.030359e-02 6.071793e-04
3.558266e-01 3.030372e-02 6.071793e-04
3.558029e-01 3.030385e-02 6.071793e-04
3.557791e-01 3.030398e-02 6.071793e-04
3.557554e-01 3.030411e-02 6.071793e-04
3.557317e-01 3.030424e-02 6.071793e-04
3.557080e-01 3.030436e-02 6.071793e-04
3.556843e-01 3.030449e-02 6.071793e-04
3.556606e-01 3.030462e-02 6.071793e-04
3.556369e-01 3.030475e-02 6.071793e-04
3.556131e-01 3.030488e-02 6.071793e-04
3.555894e-01 3.030501e-02 6.071793e-04
3.555657e-01 3.030514e-02 6.071793e-04
3.555420e-01 3.030526e-02 6.071793e-04
3.555183e-01 3.030539e-02 6.071793e-04
3.554946e-01 3.030552e-02 6.071793e-04
3.554709e-01 3.030565e-02 6.071793e-04
3.554472e-01 3.030578e-02 6.071793e-04
3.554235e-01 3.030591e-02 6.071793e-04
3.553998e-01 3.030604e-02 6.071793e-04
3.553762e-01 3.030616e-02 6.071793e-04
3.553525e-01 3.030629e-02 6.071793e-04
3.553288e-01 3.030642e-02 6.071793e-04
3.553051e-01 3.030655e-02 6.071793e-04
3.552814e-01 3.030668e-02 6.071793e-04
3.552577e-01 3.030681e-02 6.071793e-04
3.552340e-01 3.030693e-02 6.071793e-04
3.552104e-01 3.030706e-02 6.071793e-04
3.551867e-01 3.030719e-02 6.071793e-04
3.551630e-01 3.030732e-02 6.071793e-04
3.551393e-01 3.030745e-02 6.071793e-04
3.551157e-01 3.030758e-02 6.071793e-04
3.550920e-01 3.030771e-02 6.071793e-04
3.550683e-01 3.030783e-02 6.071793e-04
3.550446e-01 3.030796e-02 6.071793e-04
3.550210e-01 3.030809e-02 6.071793e-04
3.549973e-01 3.030822e-02 6.071793e-04
3.549736e-01 3.030835e-02 6.071793e-04
3.549500e-01 3.030848e-02 6.071793e-04
3.549263e-01 3.030860e-02 6.071793e-04
3.549027e-01 3.030873e-02 6.071793e-04
3.548790e-01 3.030886e-02 6.071793e-04
3.548553e-01 3.030899e-02 6.071793e-04
3.548317e-01 3.030912e-02 6.071793e-04
3.548080e-01 3.030925e-02 6.071793e-04
3.547844e-01 3.030938e-02 6.071793e-04
3.547607e-01 3.030950e-02 6.071793e-04
3.547371e-01 3.030963e-02 6.071793e-04
3.547134e-01 3.030976e-02 6.071793e-04
3.546898e-01 3.030989e-02 6.071793e-04
3.546661e-01 3.031002e-02 6.071793e-04
3.546425e-01 3.031015e-02 6.071793e-04
3.546189e-01 3.031027e-02 6.071793e-04
3.545952e-01 3.031040e-02 6.071793e-04
3.545716e-01 3.031053e-02 6.071793e-04
3.545479e-01 3.031066e-02 6.071793e-04
3.545243e-01 3.031079e-02 6.071793e-04
3.545007e-01 3.031092e-02 6.071793e-04
3.544770e-01 3.031105e-02 6.071793e-04
3.544534e-01 3.031117e-02 6.071793e-04
3.544298e-01 3.031130e-02 6.071793e-04
3.544062e-01 3.031143e-02 6.071793e-04
3.543825e-01 3.031156e-02 6.071793e-04
3.543589e-01 3.031169e-02 6.071793e-04
3.543353e-01 3.031182e-02 6.071793e-04
3.543117e-01 3.031195e-02 6.071793e-04
3.542880e-01 3.031207e-02 6.071793e-04
3.542644e-01 3.031220e-02 6.071793e-04
3.542408e-01 3.031233e-02 6.071793e-04
3.542172e-01 3.031246e-02 6.071793e-04
3.541936e-01 3.031259e-02 6.071793e-04
3.541700e-01 3.031272e-02 6.071793e-04
3.541464e-01 3.031284e-02 6.071793e-04
3.541228e-01 3.031297e-02 6.071793e-04
3.540991e-01 3.031310e-02 6.071793e-04
3.540755e-01 3.031323e-02 6.071793e-04
3.540519e-01 3.031336e-02 6.071793e-04
3.540283e-01 3.031349e-02 6.071793e-04
3.540047e-01 3.031362e-02 6.071793e-04
3.539811e-01 3.031374e-02 6.071793e-04
3.539575e-01 3.031387e-02 6.071793e-04
3.539339e-01 3.031400e-02 6.071793e-04
3.539104e-01 3.031413e-02 6.071793e-04
3.538868e-01 3.031426e-02 6.071793e-04
3.538632e-01 3.031439e-02 6.071793e-04
3.538396e-01 3.031452e-02 6.071793e-04
3.538160e-01 3.031464e-02 6.071793e-04
3.537924e-01 3.031477e-02 6.071793e-04
3.537688e-01 3.031490e-02 6.071793e-04
3.537452e-01 3.031503e-02 6.071793e-04
3.537217e-01 3.031516e-02 6.071793e-04
3.536981e-01 3.031529e-02 6.071793e-04
3.536745e-01 3.031541e-02 6.071793e-04
3.536509e-01 3.031554e-02 6.071793e-04
3.536273e-01 3.031567e-02 6.071793e-04
3.536038e-01 3.031580e-02 6.071793e-04
3.535802e-01 3.031593e-02 6.071793e-04
3.535566e-01 3.031606e-02 6.071793e-04
3.535331e-01 3.031619e-02 6.071793e-04
3.535095e-01 3.031631e-02 6.071793e-04
3.534859e-01 3.031644e-02 6.071793e-04
3.534624e-01 3.031657e-02 6.071793e-04
3.534388e-01 3.031670e-02 6.071793e-04
3.534152e-01 3.031683e-02 6.071793e-04
3.533917e-01 3.031696e-02 6.071793e-04
3.533681e-01 3.031709e-02 6.071793e-04
3.533446e-01 3.031721e-02 6.071793e-04
3.533210e-01 3.031734e-02 6.071793e-04
3.532975e-01 3.031747e-02 6.071793e-04
3.532739e-01 3.031760e-02 6.071793e-04
3.532504e-01 3.031773e-02 6.071793e-04
3.532268e-01 3.031786e-02 6.071793e-04
3.532033e-01 3.031799e-02 6.071793e-04
3.531797e-01 3.031811e-02 6.071793e-04
3.531562e-01 3.031824e-02 6.071793e-04
3.531326e-01 3.031837e-02 6.071793e-04
3.531091e-01 3.031850e-02 6.071793e-04
3.530855e-01 3.031863e-02 6.071793e-04
3.530620e-01 3.031876e-02 6.071793e-04
3.530385e-01 3.031888e-02 6.071793e-04
3.530149e-01 3.031901e-02 6.071793e-04
3.529914e-01 3.031914e-02 6.071793e-04
3.529679e-01 3.031927e-02 6.071793e-04
3.529443e-01 3.031940e-02 6.071793e-04
3.529208e-01 3.031953e-02 6.071793e-04
3.528973e-01 3.031966e-02 6.071793e-04
3.528738e-01 3.031978e-02 6.071793e-04
3.528502e-01 3.031991e-02 6.071793e-04
3.528267e-01 3.032004e-02 6.071793e-04
3.528032e-01 3.032017e-02 6.071793e-04
3.527797e-01 3.032030e-02 6.071793e-04
3.527562e-01 3.032043e-02 6.071793e-04
3.527327e-01 3.032056e-02 6.071793e-04
3.527091e-01 3.032068e-02 6.071793e-04
3.526856e-01 3.032081e-02 6.071793e-04
3.526621e-01 3.032094e-02 6.071793e-04
3.526386e-01 3.032107e-02 6.071793e-04
3.526151e-01 3.032120e-02 6.071793e-04
3.525916e-01 3.032133e-02 6.071793e-04
3.525681e-01 3.032146e-02 6.071793e-04
3.525446e-01 3.032158e-02 6.071793e-04
3.525211e-01 3.032171e-02 6.071793e-04
3.524976e-01 3.032184e-02 6.071793e-04
3.524741e-01 3.032197e-02 6.071793e-04
3.524506e-01 3.032210e-02 6.071793e-04
3.524271e-01 3.032223e-02 6.071793e-04
3.524036e-01 3.032235e-02 6.071793e-04
3.523801e-01 3.032248e-02 6.071793e-04
3.523566e-01 3.032261e-02 6.071793e-04
3.523331e-01 3.032274e-02 6.071793e-04
3.523096e-01 3.032287e-02 6.071793e-04
3.522862e-01 3.032300e-02 6.071793e-04
3.522627e-01 3.032313e-02 6.071793e-04
3.522392e-01 3.032325e-02 6.071793e-04
3.522157e-01 3.032338e-02 6.071793e-04
3.521922e-01 3.032351e-02 6.071793e-04
3.521687e-01 3.032364e-02 6.071793e-04
3.521453e-01 3.032377e-02 6.071793e-04
3.521218e-01 3.032390e-02 6.071793e-04
3.520983e-01 3.032403e-02 6.071793e-04
3.520749e-01 3.032415e-02 6.071793e-04
3.520514e-01 3.032428e-02 6.071793e-04
3.520279e-01 3.032441e-02 6.071793e-04
3.520044e-01 3.032454e-02 6.071793e-04
3.519810e-01 3.032467e-02 6.071793e-04
3.519575e-01 3.032480e-02 6.071793e-04
3.519341e-01 3.032493e-02 6.071793e-04
3.519106e-01 3.032505e-02 6.071793e-04
3.518871e-01 3.032518e-02 6.071793e-04
3.518637e-01 3.032531e-02 6.071793e-04
3.518402e-01 3.032544e-02 6.071793e-04
3.518168e-01 3.032557e-02 6.071793e-04
3.517933e-01 3.032570e-02 6.071793e-04
3.517699e-01 3.032583e-02 6.071793e-04
3.517464e-01 3.032595e-02 6.071793e-04
3.517230e-01 3.032608e-02 6.071793e-04
3.516995e-01 3.032621e-02 6.071793e-04
3.516761e-01 3.032634e-02 6.071793e-04
3.516526e-01 3.032647e-02 6.071793e-04
3.516292e-01 3.032660e-02 6.071793e-04
3.516057e-01 3.032673e-02 6.071793e-04
3.515823e-01 3.032685e-02 6.071793e-04
3.515589e-01 3.032698e-02 6.071793e-04
3.515354e-01 3.032711e-02 6.071793e-04
3.515120e-01 3.032724e-02 6.071793e-04
3.514886e-01 3.032737e-02 6.071793e-04
3.514651e-01 3.032750e-02 6.071793e-04
3.514417e-01 3.032763e-02 6.071793e-04
3.514183e-01 3.032775e-02 6.071793e-04
3.513949e-01 3.032788e-02 6.071793e-04
3.513714e-01 3.032801e-02 6.071793e-04
3.513480e-01 3.032814e-02 6.071793e-04
3.513246e-01 3.032827e-02 6.071793e-04
3.513012e-01 3.032840e-02 6.071793e-04
3.512777e-01 3.032852e-02 6.071793e-04
3.512543e-01 3.032865e-02 6.071793e-04
3.512309e-01 3.032878e-02 6.071793e-04
3.512075e-01 3.032891e-02 6.071793e-04
3.511841e-01 3.032904e-02 6.071793e-04
3.511607e-01 3.032917e-02 6.071793e-04
3.511373e-01 3.032930e-02 6.071793e-04
3.511139e-01 3.032942e-02 6.071793e-04
3.510905e-01 3.032955e-02 6.071793e-04
3.510671e-01 3.032968e-02 6.071793e-04
3.510436e-01 3.032981e-02 6.071793e-04
3.510202e-01 3.032994e-02 6.071793e-04
3.509968e-01 3.033007e-02 6.071793e-04
3.509734e-01 3.033020e-02 6.071793e-04
3.509501e-01 3.033032e-02 6.071793e-04
3.509267e-01 3.033045e-02 6.071793e-04
3.509033e-01 3.033058e-02 6.071793e-04
3.508799e-01 3.033071e-02 6.071793e-04
3.508565e-01 3.033084e-02 6.071793e-04
3.508331e-01 3.033097e-02 6.071793e-04
3.508097e-01 3.033110e-02 6.071793e-04
3.507863e-01 3.033122e-02 6.071793e-04
3.507629e-01 3.033135e-02 6.071793e-04
3.507396e-01 3.033148e-02 6.071793e-04
3.507162e-01 3.033161e-02 6.071793e-04
3.506928e-01 3.033174e-02 6.071793e-04
3.506694e-01 3.033187e-02 6.071793e-04
3.506460e-01 3.033200e-02 6.071793e-04
3.506227e-01 3.033212e-02 6.071793e-04
3.505993e-01 3.033225e-02 6.071793e-04
3.505759e-01 3.033238e-02 6.071793e-04
3.505525e-01 3.033251e-02 6.071793e-04
3.505292e-01 3.033264e-02 6.071793e-04
3.505058e-01 3.033277e-02 6.071793e-04
3.504824e-01 3.033290e-02 6.071793e-04
3.504591e-01 3.033302e-02 6.071793e-04
3.504357e-01 3.033315e-02 6.071793e-04
3.504124e-01 3.033328e-02 6.071793e-04
3.503890e-01 3.033341e-02 6.071793e-04
3.503656e-01 3.033354e-02 6.071793e-04
3.503423e-01 3.033367e-02 6.071793e-04
3.503189e-01 3.033380e-02 6.071793e-04
3.502956e-01 3.033392e-02 6.071793e-04
3.502722e-01 3.033405e-02 6.071793e-04
3.502489e-01 3.033418e-02 6.071793e-04
3.502255e-01 3.033431e-02 6.071793e-04
3.502022e-01 3.033444e-02 6.071793e-04
3.501788e-01 3.033457e-02 6.071793e-04
3.501555e-01 3.033470e-02 6.071793e-04
3.501322e-01 3.033482e-02 6.071793e-04
3.501088e-01 3.033495e-02 6.071793e-04
3.500855e-01 3.033508e-02 6.071793e-04
3.500621e-01 3.033521e-02 6.071793e-04
3.500388e-01 3.033534e-02 6.071793e-04
3.500155e-01 3.033547e-02 6.071793e-04
3.499921e-01 3.033560e-02 6.071793e-04
3.499688e-01 3.033572e-02 6.071793e-04
3.499455e-01 3.033585e-02 6.071793e-04
3.499221e-01 3.033598e-02 6.071793e-04
3.498988e-01 3.033611e-02 6.071793e-04
3.498755e-01 3.033624e-02 6.071793e-04
3.498522e-01 3.033637e-02 6.071793e-04
3.498288e-01 3.033650e-02 6.071793e-04
3.498055e-01 3.033662e-02 6.071793e-04
3.497822e-01 3.033675e-02 6.071793e-04
3.497589e-01 3.033688e-02 6.071793e-04
3.497356e-01 3.033701e-02 6.071793e-04
3.497123e-01 3.033714e-02 6.071793e-04
3.496889e-01 3.033727e-02 6.071793e-04
3.496656e-01 3.033740e-02 6.071793e-04
3.496423e-01 3.033752e-02 6.071793e-04
3.496190e-01 3.033765e-02 6.071793e-04
3.495957e-01 3.033778e-02 6.071793e-04
3.495724e-01 3.033791e-02 6.071793e-04
3.495491e-01 3.033804e-02 6.071793e-04
3.495258e-01 3.033817e-02 6.071793e-04
3.495025e-01 3.033830e-02 6.071793e-04
3.494792e-01 3.033842e-02 6.071793e-04
3.494559e-01 3.033855e-02 6.071793e-04
3.494326e-01 3.033868e-02 6.071793e-04
3.494093e-01 3.033881e-02 6.071793e-04
3.493860e-01 3.033894e-02 6.071793e-04
3.493627e-01 3.033907e-02 6.071793e-04
3.493394e-01 3.033920e-02 6.071793e-04
3.493162e-01 3.033932e-02 6.071793e-04
3.492929e-01 3.033945e-02 6.071793e-04
3.492696e-01 3.033958e-02 6.071793e-04
3.492463e-01 3.033971e-02 6.071793e-04
3.492230e-01 3.033984e-02 6.071793e-04
3.491997e-01 3.033997e-02 6.071793e-04
3.491765e-01 3.034010e-02 6.071793e-04
3.491532e-01 3.034022e-02 6.071793e-04
3.491299e-01 3.034035e-02 6.071793e-04
3.491066e-01 3.034048e-02 6.071793e-04
3.490834e-01 3.034061e-02 6.071793e-04
3.490601e-01 3.034074e-02 6.071793e-04
3.490368e-01 3.034087e-02 6.071793e-04
3.490136e-01 3.034100e-02 6.071793e-04
3.489903e-01 3.034112e-02 6.071793e-04
3.489670e-01 3.034125e-02 6.071793e-04
3.489438e-01 3.034138e-02 6.071793e-04
3.489205e-01 3.034151e-02 6.071793e-04
3.488972e-01 3.034164e-02 6.071793e-04
3.488740e-01 3.034177e-02 6.071793e-04
3.488507e-01 3.034190e-02 6.071793e-04
3.488275e-01 3.034203e-02 6.071793e-04
3.488042e-01 3.034215e-02 6.071793e-04
3.487810e-01 3.034228e-02 6.071793e-04
3.487577e-01 3.034241e-02 6.071793e-04
3.487345e-01 3.034254e-02 6.071793e-04
3.487112e-01 3.034267e-02 6.071793e-04
3.486880e-01 3.034280e-02 6.071793e-04
3.486647e-01 3.034293e-02 6.071793e-04
3.486415e-01 3.034305e-02 6.071793e-04
3.486182e-01 3.034318e-02 6.071793e-04
3.485950e-01 3.034331e-02 6.071793e-04
3.485718e-01 3.034344e-02 6.071793e-04
3.485485e-01 3.034357e-02 6.071793e-04
3.485253e-01 3.034370e-02 6.071793e-04
3.485021e-01 3.034383e-02 6.071793e-04
3.484788e-01 3.034395e-02 6.071793e-04
3.484556e-01 3.034408e-02 6.071793e-04
3.484324e-01 3.034421e-02 6.071793e-04
3.484091e-01 3.034434e-02 6.071793e-04
3.483859e-01 3.034447e-02 6.071793e-04
3.483627e-01 3.034460e-02 6.071793e-04
3.483395e-01 3.034473e-02 6.071793e-04
3.483162e-01 3.034485e-02 6.071793e-04
3.482930e-01 3.034498e-02 6.071793e-04
3.482698e-01 3.034511e-02 6.071793e-04
3.482466e-01 3.034524e-02 6.071793e-04
3.482234e-01 3.034537e-02 6.071793e-04
3.482002e-01 3.034550e-02 6.071793e-04
3.481770e-01 3.034563e-02 6.071793e-04
3.481537e-01 3.034575e-02 6.071793e-04
3.481305e-01 3.034588e-02 6.071793e-04
3.481073e-01 3.034601e-02 6.071793e-04
3.480841e-01 3.034614e-02 6.071793e-04
3.480609e-01 3.034627e-02 6.071793e-04
3.480377e-01 3.034640e-02 6.071793e-04
3.480145e-01 3.034653e-02 6.071793e-04
3.479913e-01 3.034665e-02 6.071793e-04
3.479681e-01 3.034678e-02 6.071793e-04
3.479449e-01 3.034691e-02 6.071793e-04
3.479217e-01 3.034704e-02 6.071793e-04
3.478985e-01 3.034717e-02 6.071793e-04
3.478753e-01 3.034730e-02 6.071793e-04
3.478522e-01 3.034743e-02 6.071793e-04
3.478290e-01 3.034756e-02 6.071793e-04
3.478058e-01 3.034768e-02 6.071793e-04
3.477826e-01 3.034781e-02 6.071793e-04
3.477594e-01 3.034794e-02 6.071793e-04
3.477362e-01 3.034807e-02 6.071793e-04
3.477130e-01 3.034820e-02 6.071793e-04
3.476899e-01 3.034833e-02 6.071793e-04
3.476667e-01 3.034846e-02 6.071793e-04
3.476435e-01 3.034858e-02 6.071793e-04
3.476203e-01 3.034871e-02 6.071793e-04
3.475972e-01 3.034884e-02 6.071793e-04
3.475740e-01 3.034897e-02 6.071793e-04
3.475508e-01 3.034910e-02 6.071793e-04
3.475277e-01 3.034923e-02 6.071793e-04
3.475045e-01 3.034936e-02 6.071793e-04
3.474813e-01 3.034948e-02 6.071793e-04
3.474582e-01 3.034961e-02 6.071793e-04
3.474350e-01 3.034974e-02 6.071793e-04
3.474118e-01 3.034987e-02 6.071793e-04
3.473887e-01 3.035000e-02 6.071793e-04
3.473655e-01 3.035013e-02 6.071793e-04
3.473424e-01 3.035026e-02 6.071793e-04
3.473192e-01 3.035038e-02 6.071793e-04
